"Scenario","rep","estimator","theta","se","ci_l","ci_u","n_np","n_p","n_union","error","phi_1","phi_se_1","phi_ci_l_1","phi_ci_u_1","phi_2","phi_se_2","phi_ci_l_2","phi_ci_u_2","phi_3","phi_se_3","phi_ci_l_3","phi_ci_u_3","phi_4","phi_se_4","phi_ci_l_4","phi_ci_u_4"
"S2",156,"Eff2",-0.0275277214246458,0.0311757718049181,-0.0886311113525246,0.0335756685032329,1443,246,1668,NA,-2.18422680119318,0.0385885414699669,-2.25985895269024,-2.10859464969611,-0.742984354055099,0.126710091916859,-0.991331570689903,-0.494637137420296,-0.446019403301781,0.153908579411779,-0.74767467586059,-0.144364130742972,NA,NA,NA,NA
"S2",157,"P",-0.0372947375810656,0.0739516884753927,-0.182237383588761,0.10764790842663,1482,258,1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",157,"NP",0.194957488852599,0.0682321972362217,0.0612248396835706,0.328690138021626,1482,258,1717,NA,-2.04277808617201,NA,NA,NA,0.17361610296838,NA,NA,NA,-1.57308994482198,NA,NA,NA,NA,NA,NA,NA
"S2",157,"NP_P",0.0381454592988011,0.0304165027021377,-0.0214697905330541,0.0977607091306563,1482,258,1717,NA,-2.20369240892661,NA,NA,NA,-0.316892786648396,NA,NA,NA,-1.03815392848873,NA,NA,NA,NA,NA,NA,NA
"S2",157,"Eff_S",0.00336652222334848,0.0493233928192175,-0.0933055512976393,0.100038595744336,1482,258,1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",157,"Eff_P",-0.199704879579242,0.0470815616069838,-0.291983044664833,-0.10742671449365,1482,258,1717,NA,-2.2594565588358,NA,NA,NA,-0.272313052860102,NA,NA,NA,-0.783729983497107,NA,NA,NA,NA,NA,NA,NA
"S2",157,"Eff1_union",-0.0670937592132317,0.0521543220290189,-0.169314352028213,0.0351268336017493,1482,258,1717,NA,-2.23924382710006,0.0846839286003887,-2.40522127722618,-2.07326637697394,-0.323380109712834,0.149748146791867,-0.61688108417651,-0.0298791352491575,-0.782360204560182,0.152275952009773,-1.08081558621089,-0.483904822909478,NA,NA,NA,NA
"S2",157,"Eff2_union",-0.0683819825278654,0.051731562303095,-0.169773981505921,0.0330100164501906,1482,258,1717,NA,-2.24325574440375,0.0842070257499713,-2.40829848211893,-2.07821300668857,-0.306493107185225,0.153355776876262,-0.607064906683858,-0.00592130768659149,-0.788304185487022,0.153930194188314,-1.09000182222937,-0.48660654874467,NA,NA,NA,NA
"S2",157,"Eff1",0.0191283510990319,0.0316654498499289,-0.0429347901610879,0.0811914923591517,1482,258,1717,NA,-2.16730067945608,0.0403579195433065,-2.24640074825192,-2.08820061066023,-0.441426915967003,0.127786395031611,-0.691883647943168,-0.190970183990838,-0.833592448263866,0.173392073695201,-1.17343466791118,-0.493750228616556,NA,NA,NA,NA
"S2",157,"Eff2",0.00792453858028963,0.0307769633023075,-0.0523972010457441,0.0682462782063233,1482,258,1717,NA,-2.17022290524372,0.0398736992894156,-2.24837391978136,-2.09207189070609,-0.467383796328988,0.12597907019762,-0.714298236722167,-0.220469355935809,-0.791841784214966,0.168435456598325,-1.12196921286724,-0.461714355562689,NA,NA,NA,NA
"S2",158,"P",-0.0491741968805063,0.0786298502505238,-0.203285871481311,0.104937477720298,1521,253,1751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",158,"NP",0.547688707343584,0.201899287562112,0.151973375217549,0.943404039469618,1521,253,1751,NA,-1.17457057689141,NA,NA,NA,1.56946851268883,NA,NA,NA,-3.48104367876476,NA,NA,NA,NA,NA,NA,NA
"S2",158,"NP_P",-0.129524067381255,0.0253976306313788,-0.179302508711409,-0.0797456260511017,1521,253,1751,NA,-2.16249895304315,NA,NA,NA,-1.05243450686828,NA,NA,NA,-0.0946523423447445,NA,NA,NA,NA,NA,NA,NA
"S2",158,"Eff_S",-0.0032264368578037,0.0385024403166594,-0.078689833195359,0.0722369594797516,1521,253,1751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",158,"Eff_P",-0.0744250245845959,0.0426096550188578,-0.157938413815234,0.00908836464604168,1521,253,1751,NA,-2.16014301893141,NA,NA,NA,-0.545229281457396,NA,NA,NA,-0.69507422878033,NA,NA,NA,NA,NA,NA,NA
"S2",158,"Eff1_union",-0.0325805564385025,0.0490374726077077,-0.128692236642479,0.063531123765474,1521,253,1751,NA,-2.14136402993985,0.0863605758190126,-2.31062764822925,-1.97210041165044,-0.585332164638048,0.157467186797754,-0.893962179508487,-0.27670214976761,-0.677350400459959,0.165862630704933,-1.0024351830227,-0.352265617897222,NA,NA,NA,NA
"S2",158,"Eff2_union",-0.033618892120432,0.0491022528585907,-0.129857539283049,0.0626197550421847,1521,253,1751,NA,-2.15423077509392,0.086013564282827,-2.32281426327018,-1.98564728691766,-0.568196124472454,0.15843376650522,-0.878720600757713,-0.257671648187194,-0.685446214335288,0.166990277058873,-1.01274114313904,-0.358151285531531,NA,NA,NA,NA
"S2",158,"Eff1",-0.0172890363045284,0.0311636376681588,-0.0783686437613755,0.0437905711523187,1521,253,1751,NA,-2.11629727380821,0.0376912257892602,-2.19017071888833,-2.0424238287281,-0.592334847749271,0.133135902448303,-0.853276421597184,-0.331393273901359,-0.6286363863331,0.17143933296951,-0.964651304486909,-0.292621468179291,NA,NA,NA,NA
"S2",158,"Eff2",-0.00729171855592092,0.0315425321886791,-0.0691139456269273,0.0545305085150855,1521,253,1751,NA,-2.11094056197063,0.0374117273674783,-2.18426620021031,-2.03761492373094,-0.553816705934789,0.132889806230668,-0.814275940059405,-0.293357471810174,-0.677623264856936,0.171853732576563,-1.01445039131578,-0.340796138398094,NA,NA,NA,NA
"S2",159,"P",0.038225430623406,0.0798780682606279,-0.118332706322057,0.194783567568869,1501,268,1753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",159,"NP",-0.433827375784878,0.0349466783049412,-0.50232160664187,-0.365333144927886,1501,268,1753,NA,-1.75005383000406,NA,NA,NA,-1.9317966439608,NA,NA,NA,1.14391664443825,NA,NA,NA,NA,NA,NA,NA
"S2",159,"NP_P",0.161280112002783,0.0307161966942977,0.101077472739911,0.221482751265655,1501,268,1753,NA,-1.98613950025659,NA,NA,NA,0.5027466607542,NA,NA,NA,-2.07946916876706,NA,NA,NA,NA,NA,NA,NA
"S2",159,"Eff_S",0.0561515551781831,0.0360913435457801,-0.014586178325208,0.126889288681574,1501,268,1753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",159,"Eff_P",0.0376586684972803,0.0485411653806376,-0.0574802674163719,0.132797604410932,1501,268,1753,NA,-2.20204671245072,NA,NA,NA,-0.352497875309992,NA,NA,NA,-0.914135862375233,NA,NA,NA,NA,NA,NA,NA
"S2",159,"Eff1_union",0.0396630300100606,0.0496425166019315,-0.0576345146316567,0.136960574651778,1501,268,1753,NA,-2.18117028875101,0.0869319539227015,-2.3515537875452,-2.01078678995682,-0.391124623305947,0.152774427777675,-0.690556999508905,-0.0916922471029883,-0.911071972380359,0.175043748030805,-1.25415141423964,-0.567992530521077,NA,NA,NA,NA
"S2",159,"Eff2_union",0.0417758540744873,0.0492926880316278,-0.0548360391686718,0.138387747317646,1501,268,1753,NA,-2.18611307654164,0.0864420448815333,-2.35553637125944,-2.01668978182384,-0.382489762452705,0.155284894261019,-0.686842562547412,-0.0781369623579974,-0.913389161169317,0.175606034511353,-1.25757066427947,-0.569207658059168,NA,NA,NA,NA
"S2",159,"Eff1",0.0173934236125232,0.0300594261957332,-0.0415219691270538,0.0763088163521002,1501,268,1753,NA,-2.12554273956624,0.0383008726420455,-2.2006110705211,-2.05047440861137,-0.344139801347527,0.135239448545604,-0.609204249785968,-0.0790753529090861,-0.935797956094644,0.181716940934376,-1.29195661570681,-0.579639296482475,NA,NA,NA,NA
"S2",159,"Eff2",0.0262947206744019,0.0306158291402706,-0.0337112017973604,0.0863006431461642,1501,268,1753,NA,-2.12787201792946,0.037825519790839,-2.20200867441601,-2.05373536144291,-0.316216848250793,0.135986981976127,-0.5827464352903,-0.0496872612112861,-0.971129733550104,0.182384999366092,-1.32859776362801,-0.613661703472202,NA,NA,NA,NA
"S2",160,"P",0.206330874722862,0.0556516422273004,0.0972556602768445,0.315406089168879,1474,255,1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",160,"NP",-0.593171382692558,0.0658652770544099,-0.722264953550954,-0.464077811834162,1474,255,1713,NA,-1.17731417538837,NA,NA,NA,-2.98352959420339,NA,NA,NA,2.34085304930613,NA,NA,NA,NA,NA,NA,NA
"S2",160,"NP_P",-0.067167294740199,0.0271913808209527,-0.120461421839179,-0.0138731676412185,1474,255,1713,NA,-2.12459014348104,NA,NA,NA,-0.992008242634008,NA,NA,NA,-0.13248961634792,NA,NA,NA,NA,NA,NA,NA
"S2",160,"Eff_S",0.0923639961751303,0.042127425724571,0.00979575899358499,0.174932233356676,1474,255,1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",160,"Eff_P",0.228358161957003,0.0497133689171479,0.13092174932924,0.325794574584765,1474,255,1713,NA,-2.10089567456964,NA,NA,NA,-0.861033250345994,NA,NA,NA,-0.7990026220084,NA,NA,NA,NA,NA,NA,NA
"S2",160,"Eff1_union",0.140001114084617,0.0425368946540972,0.0566303325484117,0.223371895620821,1474,255,1713,NA,-2.05657485195153,0.0931554610897481,-2.23915620065066,-1.87399350325241,-0.957492266334985,0.17881403138862,-1.30796132778709,-0.607023204882876,-0.772147986220109,0.181079948497487,-1.12705816359755,-0.417237808842667,NA,NA,NA,NA
"S2",160,"Eff2_union",0.134625961962198,0.0431311541289409,0.0500904532578278,0.219161470666568,1474,255,1713,NA,-2.08025930870887,0.0921402086531597,-2.26085079919707,-1.89966781822068,-0.899492595971611,0.175429549762147,-1.2433281953295,-0.555656996613727,-0.797583131187936,0.182444647866209,-1.1551680701778,-0.439998192198074,NA,NA,NA,NA
"S2",160,"Eff1",0.0330481795014565,0.0317027119141645,-0.0290879940625547,0.0951843530654678,1474,255,1713,NA,-2.15704992544764,0.0378831046810688,-2.2312994462451,-2.08280040465019,-0.536315418719676,0.132470926956483,-0.795953664553018,-0.276677172886334,-0.751240093375353,0.166693628908089,-1.07795360248749,-0.424526584263214,NA,NA,NA,NA
"S2",160,"Eff2",0.0192876379277978,0.0314736558645684,-0.042399594028564,0.0809748698841597,1474,255,1713,NA,-2.15838206803426,0.0372824157578449,-2.23145426017628,-2.08530987589223,-0.575960478072113,0.13084930348041,-0.832420400295868,-0.319500555848359,-0.699951982905786,0.164399450072656,-1.02216898412638,-0.377734981685189,NA,NA,NA,NA
"S2",161,"P",-0.0382790443508789,0.0596690439804272,-0.155228221544453,0.0786701328426948,1494,230,1702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",161,"NP",-0.0417727547184012,0.0497304340309836,-0.139242614354674,0.0556971049178718,1494,230,1702,NA,-2.14670981119692,NA,NA,NA,-0.573506454525882,NA,NA,NA,-0.621484922584717,NA,NA,NA,NA,NA,NA,NA
"S2",161,"NP_P",-0.0886969089515373,0.0270482531147113,-0.141710510901095,-0.0356833070019797,1494,230,1702,NA,-2.16905181276173,NA,NA,NA,-0.771505662503295,NA,NA,NA,-0.38838263640485,NA,NA,NA,NA,NA,NA,NA
"S2",161,"Eff_S",-0.0242298618710906,0.0380136441503864,-0.0987352353269697,0.0502755115847885,1494,230,1702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",161,"Eff_P",-0.0772428867218892,0.041085608693744,-0.157769200044533,0.00328342660075479,1494,230,1702,NA,-2.05210547730213,NA,NA,NA,-0.564485902991438,NA,NA,NA,-0.59283167625999,NA,NA,NA,NA,NA,NA,NA
"S2",161,"Eff1_union",-0.0535260141612972,0.0457829758393127,-0.143258997911418,0.0362069695888232,1494,230,1702,NA,-1.99736853764872,0.0906479784993337,-2.17503531077878,-1.81970176451867,-0.681497494052673,0.155701041540277,-0.986665927826991,-0.376329060278355,-0.541107102977644,0.16463303483272,-0.863781921915303,-0.218432284039986,NA,NA,NA,NA
"S2",161,"Eff2_union",-0.0539143913382277,0.0460296313259138,-0.144130810958675,0.0363020282822201,1494,230,1702,NA,-2.03738010639469,0.0891073116801951,-2.21202722804705,-1.86273298474232,-0.598520794286274,0.157543665884673,-0.907300705412645,-0.289740883159904,-0.590824307991004,0.167125572688383,-0.918384411355866,-0.263264204626142,NA,NA,NA,NA
"S2",161,"Eff1",-0.0521360816377014,0.027040929758579,-0.105135330072994,0.000863166797590763,1494,230,1702,NA,-2.13947189170954,0.039594884074461,-2.21707643846753,-2.06186734495156,-0.615309198699475,0.124025855130454,-0.858395407906946,-0.372222989492003,-0.559401014485286,0.157676990744181,-0.868442237534536,-0.250359791436036,NA,NA,NA,NA
"S2",161,"Eff2",-0.0571962064125008,0.02818413919393,-0.112436104167867,-0.00195630865713431,1494,230,1702,NA,-2.13831407486964,0.0397343040776812,-2.21619187981266,-2.06043626992663,-0.636802831244994,0.128144485381026,-0.887961407409225,-0.385644255080764,-0.531390949749382,0.163776529074953,-0.852387048249267,-0.210394851249497,NA,NA,NA,NA
"S2",162,"P",0.0966300913014994,0.0637529541087882,-0.0283234026597604,0.221583585262759,1490,234,1706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",162,"NP",-0.626588929001809,0.0728293562359191,-0.769331844241448,-0.48384601376217,1490,234,1706,NA,-1.24547159531822,NA,NA,NA,-2.84794347987696,NA,NA,NA,2.19474864096893,NA,NA,NA,NA,NA,NA,NA
"S2",162,"NP_P",-0.123735844784538,0.0263124073027165,-0.175307215444412,-0.0721644741246654,1490,234,1706,NA,-2.22443778891673,NA,NA,NA,-1.00995162176048,NA,NA,NA,-0.161514457792489,NA,NA,NA,NA,NA,NA,NA
"S2",162,"Eff_S",-0.00583684113560815,0.0382793585375387,-0.0808630052204798,0.0691893229492634,1490,234,1706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",162,"Eff_P",0.143472027858888,0.0430482800114899,0.0590989494399723,0.227845106277804,1490,234,1706,NA,-2.02294248073168,NA,NA,NA,-1.04962542280174,NA,NA,NA,-0.609593749080861,NA,NA,NA,NA,NA,NA,NA
"S2",162,"Eff1_union",0.0581276562770529,0.0407116985908896,-0.0216658067105408,0.137921119264647,1490,234,1706,NA,-1.98416311656621,0.0971536589195865,-2.17458078901489,-1.79374544411753,-1.11967291862434,0.178669020329186,-1.4698577636226,-0.769488073626083,-0.613375589783785,0.183089908543458,-0.972225216461695,-0.254525963105875,NA,NA,NA,NA
"S2",162,"Eff2_union",0.0658775057182901,0.0394679183057539,-0.0114781927057566,0.143233204142337,1490,234,1706,NA,-1.97722860492492,0.0948984856694321,-2.1632262190244,-1.79123099082545,-1.11689979558154,0.175294636785858,-1.46047097036485,-0.77332862079823,-0.628733373360826,0.183155824026341,-0.987712192011211,-0.269754554710441,NA,NA,NA,NA
"S2",162,"Eff1",-0.0410081020356936,0.0292971387975104,-0.0984294389288851,0.0164132348574979,1490,234,1706,NA,-2.19320277402738,0.0388551737916973,-2.26935751527215,-2.11704803278261,-0.710472795298556,0.130171388678315,-0.965604028925618,-0.455341561671495,-0.553821064217273,0.161956574805134,-0.871250117894802,-0.236392010539743,NA,NA,NA,NA
"S2",162,"Eff2",-0.0335895864365538,0.0297387672881581,-0.0918764992659616,0.0246973263928541,1490,234,1706,NA,-2.19483900616031,0.0385261353062229,-2.27034884382402,-2.1193291684966,-0.686697034215153,0.129988161090214,-0.941469148368564,-0.431924920061743,-0.581236628943474,0.162139497660518,-0.899024204829506,-0.263449053057443,NA,NA,NA,NA
"S2",163,"P",0.106942004194549,0.0616917751025003,-0.0139716531486959,0.227855661537795,1466,260,1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",163,"NP",-0.27885289967039,0.0376716926153483,-0.352688060433136,-0.205017738907644,1466,260,1704,NA,-2.0112793430552,NA,NA,NA,-1.65348793040882,NA,NA,NA,0.676836790559082,NA,NA,NA,NA,NA,NA,NA
"S2",163,"NP_P",-0.0223436046009554,0.0271515897905048,-0.0755597427133503,0.0308725335114395,1466,260,1704,NA,-2.09144632736774,NA,NA,NA,-0.761492534613157,NA,NA,NA,-0.343469827912731,NA,NA,NA,NA,NA,NA,NA
"S2",163,"Eff_S",0.0574533052657358,0.0406156414182197,-0.0221518891229681,0.13705849965444,1466,260,1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",163,"Eff_P",0.108138469979474,0.047118839101479,0.0157872423472379,0.200489697611711,1466,260,1704,NA,-2.12261702912636,NA,NA,NA,-0.57564172932272,NA,NA,NA,-0.767784033290858,NA,NA,NA,NA,NA,NA,NA
"S2",163,"Eff1_union",0.0795771533810649,0.0480931849944594,-0.0146837571098977,0.173838063872027,1466,260,1704,NA,-2.09562927081959,0.0921263617510215,-2.2761936218783,-1.91506491976088,-0.623619493940759,0.163953548989791,-0.944962545098272,-0.302276442783247,-0.755850225761292,0.172829306741048,-1.09458944244677,-0.417111009075812,NA,NA,NA,NA
"S2",163,"Eff2_union",0.0792456492910725,0.0481927539789832,-0.015210412823534,0.173701711405679,1466,260,1704,NA,-2.10937149430581,0.0910086846841485,-2.2877452385671,-1.93099775004452,-0.606053117611605,0.159991479309075,-0.919630654890678,-0.292475580332532,-0.761627753449783,0.170470491778816,-1.09574377776309,-0.427511729136472,NA,NA,NA,NA
"S2",163,"Eff1",0.0427271526408207,0.0308634372327248,-0.0177640727744324,0.103218378056074,1466,260,1704,NA,-2.13877423758314,0.038217923254867,-2.2136799907266,-2.06386848443969,-0.467543600163442,0.129027459135968,-0.720432773086653,-0.214654427240232,-0.800341903689877,0.167786318426413,-1.12919704490422,-0.471486762475539,NA,NA,NA,NA
"S2",163,"Eff2",0.0439583785193155,0.0301315402307709,-0.0150983551317152,0.103015112170346,1466,260,1704,NA,-2.13719019560679,0.0381685791126128,-2.21199923600858,-2.062381155205,-0.461914676321875,0.127473697908416,-0.71175853319851,-0.21207081944524,-0.804159898382342,0.165350673919278,-1.12824126408355,-0.480078532681131,NA,NA,NA,NA
"S2",164,"P",-0.0349762670222129,0.0929934045402382,-0.217239990720843,0.147287456676417,1484,276,1741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",164,"NP",-0.186617651419834,0.0430680339797929,-0.271029446905176,-0.102205855934493,1484,276,1741,NA,-2.05073794606562,NA,NA,NA,-1.23821496864965,NA,NA,NA,0.224392142421776,NA,NA,NA,NA,NA,NA,NA
"S2",164,"NP_P",0.274533558170077,0.0377242285883786,0.200595428792298,0.348471687547855,1484,276,1741,NA,-1.82742416973208,NA,NA,NA,0.951053934260612,NA,NA,NA,-2.67556865257745,NA,NA,NA,NA,NA,NA,NA
"S2",164,"Eff_S",0.00844832876024528,0.0441311077704526,-0.0780470530676975,0.094943710588188,1484,276,1741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",164,"Eff_P",-0.016581993573812,0.0511301736999606,-0.116795292549012,0.0836313054013878,1484,276,1741,NA,-2.25098645894843,NA,NA,NA,-0.4323009429711,NA,NA,NA,-0.716691294743044,NA,NA,NA,NA,NA,NA,NA
"S2",164,"Eff1_union",0.0180039523450496,0.0577540137921187,-0.0951918346501325,0.131199739340232,1484,276,1741,NA,-2.2323993182008,0.0873155581091178,-2.40353466738468,-2.06126396901691,-0.499330020672103,0.161083788752642,-0.815048445120539,-0.183611596223667,-0.698016614570083,0.16215943171334,-1.01584326048171,-0.380189968658455,NA,NA,NA,NA
"S2",164,"Eff2_union",0.0127160690369843,0.0586025587845264,-0.102142835582579,0.127574973656547,1484,276,1741,NA,-2.24102525154134,0.0853010289597453,-2.40821219614665,-2.07383830693603,-0.461224216604242,0.156249785791823,-0.767468169348312,-0.154980263860172,-0.703907417016925,0.160431635828542,-1.01834764522171,-0.389467188812136,NA,NA,NA,NA
"S2",164,"Eff1",0.00431802278669265,0.0313870858581197,-0.0571995350748885,0.0658355806482738,1484,276,1741,NA,-2.14153509686239,0.0373086827498296,-2.21465877136268,-2.06841142236209,-0.522718072563167,0.134352745673451,-0.786044615307199,-0.259391529819134,-0.689279620952331,0.167850300100081,-1.01826016394273,-0.360299077961932,NA,NA,NA,NA
"S2",164,"Eff2",0.00845003477523114,0.0320290565323359,-0.0543257624869445,0.0712258320374068,1484,276,1741,NA,-2.13914913972803,0.0372616204378613,-2.21218057379184,-2.06611770566422,-0.508872553070692,0.135048988877692,-0.773563707419518,-0.244181398721866,-0.701278725766438,0.16865272408951,-1.03183199087645,-0.370725460656428,NA,NA,NA,NA
"S2",165,"P",0.0945043827635658,0.0711432054685018,-0.0449337376994307,0.233942503226562,1546,239,1770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",165,"NP",-0.134572678431741,0.0436287867978501,-0.220083529244704,-0.0490618276187782,1546,239,1770,NA,-2.06803005839835,NA,NA,NA,-0.949452801671997,NA,NA,NA,-0.1472935587229,NA,NA,NA,NA,NA,NA,NA
"S2",165,"NP_P",0.0193189760424582,0.0290399566063884,-0.0375982930186691,0.0762362451035855,1546,239,1770,NA,-2.1146598761482,NA,NA,NA,-0.356994056609865,NA,NA,NA,-0.926608573059203,NA,NA,NA,NA,NA,NA,NA
"S2",165,"Eff_S",0.00456126914237483,0.0513592983810577,-0.0961011059557446,0.105223644240494,1546,239,1770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",165,"Eff_P",0.0803784789609697,0.0448314334149837,-0.00748951590770387,0.168246473829643,1546,239,1770,NA,-2.03140907444535,NA,NA,NA,-0.536733799886394,NA,NA,NA,-0.828124538250635,NA,NA,NA,NA,NA,NA,NA
"S2",165,"Eff1_union",0.0431900389542195,0.0470754105777152,-0.0490760703355382,0.135456148243977,1546,239,1770,NA,-1.99625634113516,0.0936852415453217,-2.17987604044693,-1.8126366418234,-0.600868670213333,0.15908694972358,-0.912673362081884,-0.289063978344782,-0.825833678005523,0.172633663987934,-1.16418944194106,-0.487477914069983,NA,NA,NA,NA
"S2",165,"Eff2_union",0.0456370629668924,0.0467729842140905,-0.0460363015421856,0.13731042747597,1546,239,1770,NA,-2.01812162004167,0.0907106320704583,-2.19591119191463,-1.8403320481687,-0.569164268809963,0.156156461117017,-0.875225308552545,-0.263103229067381,-0.818666465733325,0.170026039470926,-1.15191137953033,-0.485421551936324,NA,NA,NA,NA
"S2",165,"Eff1",0.0145550022913097,0.0304507428810465,-0.0451273570580308,0.0742373616406502,1546,239,1770,NA,-2.11269891216843,0.0385156906050584,-2.18818827859404,-2.03720954574283,-0.420213252499531,0.122918818771483,-0.661129710313844,-0.179296794685218,-0.869754016103768,0.164013119027732,-1.1912138223902,-0.548294209817331,NA,NA,NA,NA
"S2",165,"Eff2",0.00244693048893618,0.0300624483868436,-0.0564743856363716,0.0613682466142439,1546,239,1770,NA,-2.10978663385799,0.0380917740373603,-2.18444513907846,-2.03512812863753,-0.4507419827632,0.123207225229787,-0.692223706848697,-0.209260258677703,-0.821292346395539,0.163652762336426,-1.14204586654543,-0.500538826245651,NA,NA,NA,NA
"S2",166,"P",-0.0934347811699096,0.0950247587469791,-0.279679885953596,0.0928103236137768,1464,252,1696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",166,"NP",0.293879534239176,0.0916861032605637,0.11417807396565,0.473580994512701,1464,252,1696,NA,-1.89586793755664,NA,NA,NA,0.632294959668518,NA,NA,NA,-2.12703529050105,NA,NA,NA,NA,NA,NA,NA
"S2",166,"NP_P",-0.0468471924185476,0.0273037169300215,-0.100361494245466,0.00666710940837114,1464,252,1696,NA,-2.20225942279574,NA,NA,NA,-0.69194143477695,NA,NA,NA,-0.505554883694468,NA,NA,NA,NA,NA,NA,NA
"S2",166,"Eff_S",-0.0525871379576325,0.0512369575646384,-0.153009729461731,0.0478354535464658,1464,252,1696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",166,"Eff_P",-0.129197012776031,0.0454538300432821,-0.218284882620268,-0.0401091429317931,1464,252,1696,NA,-2.21565237700987,NA,NA,NA,-0.369262148524146,NA,NA,NA,-0.724033441315332,NA,NA,NA,NA,NA,NA,NA
"S2",166,"Eff1_union",-0.0538141237221909,0.05908814510627,-0.169624760043757,0.0619965125993748,1464,252,1696,NA,-2.20235950970592,0.086391483188002,-2.3716837053254,-2.03303531408644,-0.373713495535064,0.158731896055448,-0.684822295001498,-0.0626046960686297,-0.740397487553514,0.169045301858353,-1.07172019095159,-0.409074784155441,NA,NA,NA,NA
"S2",166,"Eff2_union",-0.051731655104641,0.0587309735363205,-0.166842248012804,0.0633789378035223,1464,252,1696,NA,-2.2066154981723,0.0854426320113145,-2.37407997965878,-2.03915101668581,-0.394134917884923,0.158215188782087,-0.704230989705018,-0.0840388460648275,-0.718215615352013,0.167164704353794,-1.04585241537173,-0.390578815332291,NA,NA,NA,NA
"S2",166,"Eff1",-0.00334406032158722,0.0298923687161739,-0.0619320264178799,0.0552439057747054,1464,252,1696,NA,-2.16994225044542,0.039123622672368,-2.24662314182799,-2.09326135906284,-0.505055488500104,0.135806810939835,-0.77123194679742,-0.238879030202787,-0.722171433362778,0.173364006968092,-1.06195864323579,-0.382384223489766,NA,NA,NA,NA
"S2",166,"Eff2",-0.000797903744316375,0.0307825614919813,-0.0611306156204893,0.0595348081318566,1464,252,1696,NA,-2.16985213821107,0.0390831572721054,-2.24645371886652,-2.09325055755563,-0.48701906270903,0.140220572623054,-0.7618463349418,-0.21219179047626,-0.742232414235657,0.179794103922902,-1.0946223825572,-0.389842445914117,NA,NA,NA,NA
"S2",167,"P",0.0794452938773912,0.0665103261722999,-0.0509125500203283,0.209803137775111,1471,251,1701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",167,"NP",-0.229188235329305,0.0374100485197456,-0.302510583087902,-0.155865887570708,1471,251,1701,NA,-2.07469276870546,NA,NA,NA,-1.19069039921761,NA,NA,NA,0.194280835831636,NA,NA,NA,NA,NA,NA,NA
"S2",167,"NP_P",-0.0844181986119168,0.0264631298759912,-0.136284980087065,-0.0325514171367682,1471,251,1701,NA,-2.11209605633963,NA,NA,NA,-0.717553770101203,NA,NA,NA,-0.335995756668133,NA,NA,NA,NA,NA,NA,NA
"S2",167,"Eff_S",0.0242434881967928,0.0342449000024015,-0.0428752824620897,0.0913622588556752,1471,251,1701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2",167,"Eff_P",0.167234408066669,0.0445965917548888,0.0798266943938512,0.254642121739487,1471,251,1701,NA,-2.027585651783,NA,NA,NA,-0.817452491506684,NA,NA,NA,-0.617054147645085,NA,NA,NA,NA,NA,NA,NA
