"Scenario","rep","estimator","theta","se","ci_l","ci_u","n_np","n_p","n_union","error","phi_1","phi_se_1","phi_ci_l_1","phi_ci_u_1","phi_2","phi_se_2","phi_ci_l_2","phi_ci_u_2","phi_3","phi_se_3","phi_ci_l_3","phi_ci_u_3","phi_4","phi_se_4","phi_ci_l_4","phi_ci_u_4"
"S3",226,"Eff2",-0.0358164026595133,0.0533466205921622,-0.140373857717074,0.0687410523980473,1483,252,1695,NA,-1.77726663088404,0.0714035220072712,-1.91721496238761,-1.63731829938048,-0.161129236999025,0.23304864495727,-0.617896187761136,0.295637713763087,0.0333659404760446,0.0996976080554288,-0.162037780657386,0.228769661609475,0.422484408318292,0.285141179805901,-0.136382034610534,0.981350851247118
"S3",227,"P",-0.0606474091012264,0.0875487916032144,-0.232239887533529,0.110945069331076,1524,290,1762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",227,"NP",0.327003203847293,0.0316586011381059,0.264953485815687,0.3890529218789,1524,290,1762,NA,-1.20923091895649,NA,NA,NA,1.07865808025888,NA,NA,NA,-0.448631141041794,NA,NA,NA,-1.25130811209614,NA,NA,NA
"S3",227,"NP_P",0.017527752921255,0.0232079234492691,-0.027958941195275,0.0630144470377849,1524,290,1762,NA,-1.78416208863561,NA,NA,NA,-0.0878152024620332,NA,NA,NA,0.128359911631172,NA,NA,NA,0.198677006293565,NA,NA,NA
"S3",227,"Eff_S",-0.0108348177901251,0.0543569171726319,-0.11737241775911,0.0957027821788602,1524,290,1762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",227,"Eff_P",-0.114310091300874,0.0461989246826462,-0.204858319803339,-0.0237618627984086,1524,290,1762,NA,-1.92760946432981,NA,NA,NA,-0.15551076298036,NA,NA,NA,0.101879730628635,NA,NA,NA,0.371779391174228,NA,NA,NA
"S3",227,"Eff1_union",-0.0369364854806649,0.0617073704943424,-0.157880709230246,0.0840077382689159,1524,290,1762,NA,-1.89920145006484,0.106081310956905,-2.10711699897317,-1.69128590115651,-0.203210474337918,0.134787086986543,-0.467388310412611,0.0609673617367741,0.0875990068226594,0.151902003935611,-0.210123450070599,0.385321463715918,0.379194201439758,0.140142876351466,0.104519211101035,0.653869191778481
"S3",227,"Eff2_union",-0.0106738528102587,0.0584770883516693,-0.125286839900297,0.10393913427978,1524,290,1762,NA,-1.86439053893825,0.105714309922622,-2.07158677903709,-1.6571942988394,-0.217121222223847,0.134489540768406,-0.480715878427253,0.0464734339795594,0.0710557521295117,0.152609203713806,-0.228052790858885,0.370164295117908,0.35862574403919,0.140422663599177,0.0834023807716195,0.633849107306761
"S3",227,"Eff1",-0.00947896743248189,0.0581268756592724,-0.123405550258494,0.10444761539353,1524,290,1762,NA,-1.81021742361382,0.0915792812212894,-1.98970951653761,-1.63072533069003,-0.201115750009272,0.250512718750968,-0.692111656430381,0.289880156411838,0.165297313458798,0.121415887016766,-0.0726734522450487,0.403268079162644,0.35966945029131,0.307835392356156,-0.243676831893513,0.963015732476132
"S3",227,"Eff2",-0.0218905500195516,0.0591146283983304,-0.137753092639748,0.0939719926006446,1524,290,1762,NA,-1.82228211014819,0.0895342897324126,-1.9977660934051,-1.64679812689129,-0.244930952108369,0.256803823996549,-0.748257198233768,0.25839529401703,0.192334978228369,0.126283746239096,-0.0551766162330538,0.439846572689792,0.415321719356458,0.313749928071635,-0.199616839815979,1.03026027852889
"S3",228,"P",0.0347092962151129,0.0787022117121636,-0.119544204244374,0.1889627966746,1489,244,1696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",228,"NP",-0.180376734208959,0.0318783847947527,-0.242857220291983,-0.117896248125934,1489,244,1696,NA,-1.86293109334913,NA,NA,NA,-0.668240141748845,NA,NA,NA,0.360014316125341,NA,NA,NA,1.07276922729414,NA,NA,NA
"S3",228,"NP_P",-0.182449869394184,0.0303744518818623,-0.241982701132779,-0.122917037655589,1489,244,1696,NA,-1.92079682979314,NA,NA,NA,-0.812836129413038,NA,NA,NA,0.421510299034592,NA,NA,NA,1.24270986554223,NA,NA,NA
"S3",228,"Eff_S",0.00074746503060103,0.0512173472943895,-0.0996366910500824,0.101131621111284,1489,244,1696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",228,"Eff_P",0.164086879154945,0.0352105838686124,0.095075402897838,0.233098355412053,1489,244,1696,NA,-1.83873691102079,NA,NA,NA,-0.0328915854573845,NA,NA,NA,0.320924822407711,NA,NA,NA,0.155368758023432,NA,NA,NA
"S3",228,"Eff1_union",0.109413066002647,0.0543472298436679,0.00289445284953737,0.215931679155756,1489,244,1696,NA,-1.81440215594196,0.111891968399095,-2.03370638416348,-1.59509792772044,-0.0999487814407983,0.138501964219969,-0.371407643099992,0.171510080218396,0.328861801757593,0.157495557440717,0.0201761814487287,0.637547422066457,0.178128413101531,0.152526850547548,-0.120818720646986,0.477075546850048
"S3",228,"Eff2_union",0.11314135650705,0.0540144568756801,0.0072749663862252,0.219007746627875,1489,244,1696,NA,-1.81778205730927,0.109997625248838,-2.03337344118192,-1.60219067343661,-0.0838311982121945,0.13611729730833,-0.350616198609451,0.182953802185062,0.321261131446696,0.157359714808991,0.0128417578035787,0.629680505089812,0.164133844815455,0.151428225002399,-0.132660022432076,0.460927712062985
"S3",228,"Eff1",0.0273456381039291,0.0569761522841928,-0.0843255683507583,0.139016844558617,1489,244,1696,NA,-1.73931217210712,0.0904414393558221,-1.9165741359545,-1.56205020825975,0.059387420259633,0.228453490466394,-0.388373193196963,0.507148033716229,-0.0369093487157177,0.110154821708489,-0.252808831987786,0.178990134556351,0.133354642426385,0.288878956017679,-0.432837707259797,0.699546992112567
"S3",228,"Eff2",0.0234846409911568,0.0552612076449144,-0.0848253357350649,0.131794617717378,1489,244,1696,NA,-1.74303365547941,0.0878908345204151,-1.91529652571059,-1.57077078524822,0.0405160843160944,0.222967031087954,-0.396491266356119,0.477523434988308,-0.0310998047661172,0.106824098919211,-0.240471191328714,0.17827158179648,0.15250340705204,0.281751757979716,-0.399719891169048,0.704726705273129
"S3",229,"P",0.144673562116238,0.055039511415223,0.0367981020157194,0.252549022216756,1523,244,1736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",229,"NP",0.0882591597435632,0.0250809553198892,0.0391013906187221,0.137416928868404,1523,244,1736,NA,-1.62153203569352,NA,NA,NA,0.276136974133097,NA,NA,NA,-0.175650037006613,NA,NA,NA,-0.204542212663765,NA,NA,NA
"S3",229,"NP_P",0.0593669451966579,0.0234835726304335,0.0133399886126778,0.105393901780638,1523,244,1736,NA,-1.73898425430098,NA,NA,NA,0.171567509564276,NA,NA,NA,-0.0177886759858902,NA,NA,NA,-0.0613043014225519,NA,NA,NA
"S3",229,"Eff_S",0.10437991733363,0.0410754305712325,0.0238735527645387,0.184886281902721,1523,244,1736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",229,"Eff_P",0.187165107924771,0.035979129274434,0.11664731035177,0.257682905497772,1523,244,1736,NA,-1.47350538914005,NA,NA,NA,-0.208121394070264,NA,NA,NA,-0.265641425309596,NA,NA,NA,0.175085005389048,NA,NA,NA
"S3",229,"Eff1_union",0.136775887066523,0.0438063147474013,0.0509170878661901,0.222634686266855,1523,244,1736,NA,-1.41146951284574,0.123343805759994,-1.65321892985143,-1.16972009584005,-0.268451421290242,0.143577037840261,-0.549857244464099,0.0129544018836144,-0.270739623706252,0.16954272231069,-0.60303725327608,0.0615580058635746,0.160831105242485,0.151238382934406,-0.135590678389028,0.457252888873997
"S3",229,"Eff2_union",0.125974163902946,0.0457528497433681,0.0363002262158718,0.21564810159002,1523,244,1736,NA,-1.4462317280844,0.120626073650992,-1.68265448803682,-1.20980896813198,-0.260349897559112,0.142187621480729,-0.539032514708754,0.0183327195905294,-0.257872390644611,0.168138825813179,-0.587418433641295,0.0716736523520727,0.181645609898529,0.151541785560865,-0.115370831953659,0.478662051750718
"S3",229,"Eff1",0.0153520099283247,0.0604915917639721,-0.10320933129656,0.13391335115321,1523,244,1736,NA,-1.72128556605102,0.104844784816533,-1.92677756825828,-1.51579356384376,-0.0220875136921348,0.263372958059645,-0.538289025990818,0.494113998606548,-0.011471691971963,0.141092975495445,-0.288008842414628,0.265065458470702,0.169718658789498,0.331701518777086,-0.480404371630828,0.819841689209824
"S3",229,"Eff2",0.0120156030502158,0.0597893372145943,-0.105169344549909,0.129200550650341,1523,244,1736,NA,-1.71954135824132,0.102076752262953,-1.91960811633553,-1.51947460014712,-0.0316768828390147,0.259987682855247,-0.54124337765932,0.477889611981291,-0.01378006208143,0.137619026962582,-0.283508398515538,0.255948274352678,0.181166713024408,0.326926933149707,-0.459598301525151,0.821931727573967
"S3",230,"P",-0.0390799127748551,0.0935990451003468,-0.222530670158875,0.144370844609165,1530,229,1722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",230,"NP",-0.162227783169623,0.0294129435141874,-0.219876093136742,-0.104579473202505,1530,229,1722,NA,-1.82781627370246,NA,NA,NA,-0.530775014697386,NA,NA,NA,0.357307787053622,NA,NA,NA,0.893293168875248,NA,NA,NA
"S3",230,"NP_P",0.0944380198833887,0.0235820597457325,0.0482180321004812,0.140658007666296,1530,229,1722,NA,-1.66873723920505,NA,NA,NA,0.433800570165953,NA,NA,NA,-0.133861722607288,NA,NA,NA,-0.370148598511866,NA,NA,NA
"S3",230,"Eff_S",-0.0300670125120342,0.0776913170697728,-0.182339195880271,0.122205170856202,1530,229,1722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",230,"Eff_P",-0.054739977598517,0.0385278962062454,-0.130253266562855,0.0207733113658214,1530,229,1722,NA,-1.555835841075,NA,NA,NA,0.220118291788149,NA,NA,NA,-0.174021020338502,NA,NA,NA,0.00336968622013665,NA,NA,NA
"S3",230,"Eff1_union",0.0152013406396331,0.0549700537345318,-0.0925379849082807,0.122940666187547,1530,229,1722,NA,-1.53268189713093,0.126989525688404,-1.78157679389402,-1.28378700036783,0.167966611415778,0.143001118893691,-0.112310431364786,0.448243654196343,-0.162197109354551,0.169087994017136,-0.493603487846263,0.16920926913716,0.00784145562883704,0.156995940373997,-0.299864933223195,0.315547844480869
"S3",230,"Eff2_union",0.0249054689531359,0.0539063962399776,-0.0807491262135655,0.130560064119837,1530,229,1722,NA,-1.52593854136919,0.126141278913972,-1.77317090500439,-1.27870617773398,0.151930520955923,0.143011095548743,-0.12836607570923,0.432227117621076,-0.168060236284345,0.167203495124462,-0.495773064817509,0.159652592248819,0.00813823417291182,0.156692796164019,-0.298974002945442,0.315250471291265
"S3",230,"Eff1",0.0152109207185249,0.0585629482808236,-0.0995703487403711,0.129992190177421,1530,229,1722,NA,-1.71018022349038,0.108663973375111,-1.92315769772261,-1.49720274925814,0.162738787694553,0.254519468502287,-0.336110203934205,0.661587779323311,-0.0208386446495823,0.137399421584162,-0.290136562451174,0.24845927315201,0.0283806293248861,0.315946993799578,-0.590864099545986,0.647625358195758
"S3",230,"Eff2",0.00634189792067678,0.0582405660800971,-0.107807514035539,0.120491309876892,1530,229,1722,NA,-1.7212254871047,0.103877574719127,-1.92482179235555,-1.51762918185384,0.128667144244323,0.251368820546878,-0.36400669086387,0.621340979352515,-0.00310979304920978,0.134291948997309,-0.266317176497626,0.260097590399206,0.0732390894738781,0.312108324042092,-0.538481984923779,0.684960163871535
"S3",231,"P",-0.00988755966215742,0.0772465012383345,-0.161287920021022,0.141512800696707,1502,260,1719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",231,"NP",0.0316986943477374,0.0250533416924891,-0.017404953061917,0.0808023417573918,1502,260,1719,NA,-1.71891229725039,NA,NA,NA,0.103226265374025,NA,NA,NA,-0.0647299539854128,NA,NA,NA,0.0342370268328414,NA,NA,NA
"S3",231,"NP_P",0.046874585336448,0.0234240557522297,0.000964279690219574,0.0927848909826764,1502,260,1719,NA,-1.73025931726062,NA,NA,NA,0.159189907292991,NA,NA,NA,-0.0852957466647262,NA,NA,NA,-0.0625969987391563,NA,NA,NA
"S3",231,"Eff_S",-0.0159235556170848,0.063762184514346,-0.1408951408408,0.109048029606631,1502,260,1719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",231,"Eff_P",-0.062705983049831,0.0417997043267247,-0.144631898094635,0.0192199319949725,1502,260,1719,NA,-1.87138727239183,NA,NA,NA,0.0295273934691538,NA,NA,NA,0.167736671178907,NA,NA,NA,0.20638724153843,NA,NA,NA
"S3",231,"Eff1_union",-0.0045409782088394,0.0589853625908022,-0.120150164501848,0.111068208084169,1502,260,1719,NA,-1.85435799639051,0.109763336275616,-2.06949018231368,-1.63922581046735,-0.0251293483445723,0.146464104505699,-0.312193718203653,0.261935021514508,0.182641171285536,0.158830330680263,-0.128660556500367,0.493942899071438,0.223416059584535,0.154510747151008,-0.0794194400558168,0.526251559224886
"S3",231,"Eff2_union",-0.008438119133135,0.0589527360246021,-0.123983358531452,0.107107120265182,1502,260,1719,NA,-1.8603838585377,0.108943907081134,-2.0739099927518,-1.6468577243236,-0.0291186761007672,0.147772969164868,-0.318748373552455,0.260511021350921,0.179594022183777,0.158311070082931,-0.130689973532764,0.489878017900318,0.224867826764798,0.156203810051732,-0.0812860151845331,0.531021668714128
"S3",231,"Eff1",0.00476554606524511,0.0567237159566862,-0.10641089427914,0.11594198640963,1502,260,1719,NA,-1.73106044891676,0.0843146428549112,-1.89631411228174,-1.56580678555178,-0.0174404280995051,0.243167893801235,-0.494040742146386,0.459159885947376,-0.0291904026447794,0.109603000441538,-0.244008336107722,0.185627530818163,0.17884455456035,0.294259424820885,-0.397893320200057,0.755582429320757
"S3",231,"Eff2",0.0074477802012481,0.055763292709227,-0.101846265168202,0.116741825570698,1502,260,1719,NA,-1.72771036637507,0.0848650457998787,-1.89404279968917,-1.56137793306096,-0.00690927820212032,0.237597116413673,-0.47259106920349,0.458772512799249,-0.0293588604058753,0.108418636291791,-0.241855482790732,0.183137761978981,0.162089602874481,0.289040583324911,-0.404419530512794,0.728598736261756
"S3",232,"P",0.0956907439230542,0.0683319498275239,-0.0382374167322905,0.229618904578399,1530,252,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",232,"NP",-0.227712467598441,0.0343006796481921,-0.294940564354144,-0.160484370842739,1530,252,1740,NA,-1.82572408947042,NA,NA,NA,-0.938789739146545,NA,NA,NA,0.536647223977639,NA,NA,NA,1.38896699026305,NA,NA,NA
"S3",232,"NP_P",0.125931845994902,0.0232329843408991,0.080396033433357,0.171467658556447,1530,252,1740,NA,-1.67153977945627,NA,NA,NA,0.378515177316514,NA,NA,NA,-0.0836024285382789,NA,NA,NA,-0.291215124547966,NA,NA,NA
"S3",232,"Eff_S",0.143158773795499,0.0404861194352221,0.0638074378286768,0.222510109762322,1530,252,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",232,"Eff_P",0.168294546297811,0.0357829551522592,0.098161242938971,0.238427849656651,1530,252,1740,NA,-1.68802883895802,NA,NA,NA,-0.0943457530242305,NA,NA,NA,0.0823548146083784,NA,NA,NA,0.177165358243955,NA,NA,NA
"S3",232,"Eff1_union",0.152568429626482,0.0436670345441328,0.0669826146083151,0.238154244644649,1530,252,1740,NA,-1.61577921428464,0.113701343742906,-1.83862975301455,-1.39292867555474,-0.176916638869786,0.13802829741046,-0.447447130641671,0.0936138529020996,0.0667525854666201,0.157536067637073,-0.242012433368108,0.375517604301348,0.167797006561133,0.144910197570926,-0.116221761670464,0.451815774792731
"S3",232,"Eff2_union",0.145533975148957,0.0452880809399167,0.0567709675777855,0.234296982720129,1530,252,1740,NA,-1.63465009962152,0.1125204073608,-1.85518604557446,-1.41411415366857,-0.157100167938649,0.137929359599362,-0.427436745164072,0.113236409286775,0.0618617884145192,0.157013864081895,-0.245879730259462,0.369603307088501,0.163666852326261,0.143960933497888,-0.118491392510364,0.445825097162886
"S3",232,"Eff1",0.0234547208637563,0.0544798654623972,-0.0833238533251298,0.130233295052642,1530,252,1740,NA,-1.77047016088273,0.0932445111946776,-1.95322604458034,-1.58771427718512,-0.0276397518454253,0.226936121214575,-0.472426376217208,0.417146872526357,0.0938669126882938,0.114159425575784,-0.129881449936023,0.31761527531261,0.241581427109335,0.289117251564678,-0.325077973266641,0.808240827485311
"S3",232,"Eff2",0.0359197261260233,0.0572546080325186,-0.0762972435666708,0.148136695818717,1530,252,1740,NA,-1.76731031995908,0.0986898570422578,-1.96073888540131,-1.57388175451685,0.0200803004136858,0.233770376892321,-0.438101218947618,0.478261819774989,0.0756240614285308,0.118474111042861,-0.156580929315875,0.307829052172937,0.178237878628165,0.299086254066936,-0.407960407614026,0.764436164870356
"S3",233,"P",0.10239672526072,0.0632664286440016,-0.0216031963119963,0.226396646833436,1560,237,1757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",233,"NP",0.113237785665362,0.0249077610972372,0.0644194709792492,0.162056100351475,1560,237,1757,NA,-1.52474423586701,NA,NA,NA,0.489500408267848,NA,NA,NA,-0.291101913961655,NA,NA,NA,-0.410289727351715,NA,NA,NA
"S3",233,"NP_P",0.298295601255239,0.0279881871726673,0.243439762404246,0.353151440106233,1560,237,1757,NA,-1.10906373018276,NA,NA,NA,1.4019526114121,NA,NA,NA,-0.715119895029685,NA,NA,NA,-1.58869821302386,NA,NA,NA
"S3",233,"Eff_S",0.0516389562695095,0.0487891044312726,-0.0439859312537484,0.147263843792767,1560,237,1757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",233,"Eff_P",0.213293483090257,0.0323159134874977,0.149955456527249,0.276631509653265,1560,237,1757,NA,-1.5727764588595,NA,NA,NA,-0.179613444714335,NA,NA,NA,0.13186187596,NA,NA,NA,0.204103321327486,NA,NA,NA
"S3",233,"Eff1_union",0.128706872835659,0.0435302848844388,0.043389082225391,0.214024663445928,1560,237,1757,NA,-1.53426058199663,0.12247635209323,-1.77430982105721,-1.29421134293605,-0.246069334547502,0.15875468110246,-0.557222791885466,0.0650841227904611,0.135259028304011,0.168531458222927,-0.195056560074942,0.465574616682964,0.214426690334657,0.163585435623409,-0.106194871882522,0.535048252551835
"S3",233,"Eff2_union",0.124039045959672,0.0443818937505728,0.0370521326428658,0.211025959276478,1560,237,1757,NA,-1.5585538047785,0.123436810365093,-1.80048550746058,-1.31662210209642,-0.226491580089943,0.15780757138651,-0.535788736495236,0.0828055763153503,0.150739229013273,0.16865550545589,-0.179819487474669,0.481297945501216,0.211082357968813,0.162705152257765,-0.107813880555511,0.529978596493137
"S3",233,"Eff1",-0.0170833181061861,0.0480373849749366,-0.111234862568547,0.0770682263561751,1560,237,1757,NA,-1.66083620863024,0.0703196570913304,-1.79866020393445,-1.52301221332603,-0.0239253367514656,0.21813055273002,-0.45145336403012,0.403602690527189,-0.0759165484686648,0.0879914168947347,-0.248376556530994,0.0965434595936645,0.231215185757815,0.265506449807178,-0.289167893527345,0.751598265042976
"S3",233,"Eff2",-0.00546350757782905,0.0503462903707835,-0.10414042345976,0.0932134083041022,1560,237,1757,NA,-1.65048994307408,0.0749476568478371,-1.79738465122151,-1.50359523492666,0.0271512303794033,0.226541392169854,-0.416861739281075,0.471164200039882,-0.0988631371880196,0.0911937278452648,-0.277599559380686,0.0798732850046469,0.169168704910172,0.277256369456122,-0.374243793708158,0.712581203528502
"S3",234,"P",-0.0444638664601,0.106756635760178,-0.25370302766071,0.16477529474051,1571,242,1772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",234,"NP",-0.0527469922907907,0.0258780943545604,-0.103467125214258,-0.00202685936732298,1571,242,1772,NA,-1.78099884524658,NA,NA,NA,-0.283901094888117,NA,NA,NA,0.15958441599224,NA,NA,NA,0.520466625082444,NA,NA,NA
"S3",234,"NP_P",0.0655478906300654,0.0235092522530352,0.0194706029106493,0.111625178349481,1571,242,1772,NA,-1.70054370517709,NA,NA,NA,0.152960301045651,NA,NA,NA,-0.0489549968785843,NA,NA,NA,-0.0536681381245138,NA,NA,NA
"S3",234,"Eff_S",0.0140839695586507,0.0612892825949136,-0.106040816965678,0.134208756082979,1571,242,1772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",234,"Eff_P",0.0468829473707919,0.0373757545677542,-0.0263721854770148,0.120138080218599,1571,242,1772,NA,-1.60694888206901,NA,NA,NA,0.050821514809069,NA,NA,NA,-0.0559649777712546,NA,NA,NA,0.0805808286489428,NA,NA,NA
"S3",234,"Eff1_union",0.0611619890111954,0.0633378500475036,-0.0629779159401102,0.185301893962501,1571,242,1772,NA,-1.58014683312008,0.11643408947295,-1.80835345505978,-1.35194021118039,-0.0202079232853174,0.144135965554779,-0.302709224649589,0.262293378078954,-0.0610258759275014,0.161168466373613,-0.376910265463337,0.254858513608334,0.112340003570033,0.155939981164951,-0.193296743263124,0.417976750403191
"S3",234,"Eff2_union",0.0677502999830937,0.0617070517524593,-0.0531932990438758,0.188693899010063,1571,242,1772,NA,-1.58053662248326,0.116341221375926,-1.80856122629748,-1.35251201866905,-0.00435015794518013,0.141126471384481,-0.280952959123986,0.272252643233626,-0.0635563663702319,0.161003678971541,-0.379117778532902,0.252005045792438,0.0908955548231922,0.153963290698557,-0.210866949887251,0.392658059533635
"S3",234,"Eff1",0.0366345815326051,0.0584295110978534,-0.0778851558534708,0.151154318918681,1571,242,1772,NA,-1.65580824929646,0.109068592036477,-1.86957876153245,-1.44203773706047,0.0689161148061932,0.248578880492139,-0.418289538275685,0.556121767888071,-0.0608778742842601,0.126223835047756,-0.308272044968386,0.186516296399866,0.0716461020442056,0.306671647929039,-0.529419282976259,0.67271148706467
"S3",234,"Eff2",0.0303228553988888,0.0599117743810079,-0.0871020646377761,0.147747775435554,1571,242,1772,NA,-1.67408725818993,0.106695502919896,-1.88320660122531,-1.46496791515455,0.0286934439370283,0.255132076311818,-0.471356236935059,0.528743124809115,-0.0322882518287296,0.129410197810878,-0.285927578770254,0.221351075112795,0.119320660876977,0.314791118039148,-0.497658593132849,0.736299914886803
"S3",235,"P",0.0134075754057425,0.0767908693342681,-0.137099762830944,0.163914913642429,1470,246,1673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",235,"NP",0.23628690962235,0.0291684095249715,0.17911787746709,0.293455941777609,1470,246,1673,NA,-1.42002860073916,NA,NA,NA,0.910934229013803,NA,NA,NA,-0.393399599570651,NA,NA,NA,-0.950030989048565,NA,NA,NA
"S3",235,"NP_P",NA,NA,NA,NA,1470,246,1673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",235,"Eff_S",0.0570522011190793,0.0478133094485389,-0.0366601633817256,0.150764565619884,1470,246,1673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",235,"Eff_P",0.018101528822748,0.0390105167517735,-0.0583576790290245,0.0945607366745206,1470,246,1673,NA,-1.75477747038161,NA,NA,NA,0.148188072013043,NA,NA,NA,0.051624144364287,NA,NA,NA,0.0156664963886206,NA,NA,NA
"S3",235,"Eff1_union",0.0457468076765603,0.0549819473488956,-0.0620158289271526,0.153509444280273,1470,246,1673,NA,-1.73088032013798,0.110191653234889,-1.94685199187529,-1.51490864840067,0.105517652505375,0.137794144851058,-0.164553908683193,0.375589213693943,0.0458552566946395,0.158465713442607,-0.264731834437314,0.356442347826593,0.0218960285098549,0.147499346621045,-0.267197378610583,0.310989435630292
"S3",235,"Eff2_union",0.0543867337986156,0.0542920378832516,-0.0520237050998417,0.160797172697073,1470,246,1673,NA,-1.72312989886557,0.109901562127555,-1.93853300248027,-1.50772679525087,0.0902866712973888,0.138061098826549,-0.180308110068672,0.36088145266345,0.029919107142886,0.15788544502959,-0.279530678798189,0.339368893083961,0.0214057962394674,0.147715201392342,-0.268110678458603,0.310922270937538
"S3",235,"Eff1",0.0445939754470261,0.0536436617732698,-0.0605456696274307,0.149733620521483,1470,246,1673,NA,-1.72475134912104,0.0915083694777617,-1.90410445758144,-1.54539824066064,0.198591053592521,0.22749611305445,-0.247293134617053,0.644475241802095,-0.0773372712544293,0.0935517410987232,-0.260695314498942,0.106020771990084,-0.0625906192566176,0.275533160766975,-0.602625690906373,0.477444452393137
"S3",235,"Eff2",0.0585380380038272,0.0558982168462425,-0.0510204538148183,0.168096529822473,1470,246,1673,NA,-1.70949019910796,0.0979741733059318,-1.90151605020267,-1.51746434801325,0.247944900904297,0.233038175687499,-0.20880153046612,0.704691332274713,-0.098423884219161,0.0982078774329779,-0.290907786985922,0.0940600185475997,-0.126210382630149,0.283495432754064,-0.681851220609711,0.429430455349413
"S3",236,"P",-0.0531379730165165,0.0812280183377598,-0.212341963494085,0.106066017461052,1547,248,1758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",236,"NP",-0.0735357509053878,0.0269653038959479,-0.126386775373623,-0.0206847264371523,1547,248,1758,NA,-1.73013983794661,NA,NA,NA,-0.240843229559288,NA,NA,NA,0.0235653400462903,NA,NA,NA,0.491577215051129,NA,NA,NA
"S3",236,"NP_P",-0.0589417534968196,0.0251007347414638,-0.108138289575582,-0.00974521741805733,1547,248,1758,NA,-1.78932960545381,NA,NA,NA,-0.184602691719934,NA,NA,NA,0.0748413048625473,NA,NA,NA,0.42156806812282,NA,NA,NA
"S3",236,"Eff_S",-0.0410720363682835,0.0503551649324144,-0.13976634607139,0.057622273334823,1547,248,1758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",236,"Eff_P",0.0572204919507988,0.0372043665866858,-0.0156987266267306,0.130139710528328,1547,248,1758,NA,-1.49307103648063,NA,NA,NA,-0.284552574909955,NA,NA,NA,-0.273115996919201,NA,NA,NA,0.398671938301815,NA,NA,NA
"S3",236,"Eff1_union",0.0254693509241442,0.0552341826883426,-0.082787657860513,0.133726359708801,1547,248,1758,NA,-1.47734122704676,0.122519779142787,-1.71747558156042,-1.23720687253309,-0.338000010296611,0.136252245203187,-0.605049503707576,-0.0709505168856447,-0.258433678148935,0.159281748387327,-0.570620168382666,0.0537528120847959,0.413084748217663,0.143918848189548,0.131008989069662,0.695160507365663
"S3",236,"Eff2_union",0.0239977701179924,0.0555770869690853,-0.0849313187070651,0.13292685894305,1547,248,1758,NA,-1.48002002925729,0.121872074594567,-1.71888490618382,-1.24115515233076,-0.335252927723716,0.134986110782282,-0.599820843270124,-0.0706850121773088,-0.26259234980266,0.158879700540868,-0.57399084073727,0.0488061411319493,0.414834308234553,0.142749405701381,0.13505061424535,0.694618002223756
"S3",236,"Eff1",-0.0412029174057737,0.0560911332679065,-0.151139518462907,0.0687336836513595,1547,248,1758,NA,-1.64935973725204,0.0703309297638603,-1.78720582658842,-1.51151364791566,-0.119905040531762,0.222565785456969,-0.55612596421829,0.316315883154766,-0.0974254089145862,0.0993917080097944,-0.292229576975704,0.097378759146532,0.336662579204795,0.280822842908606,-0.213740078932221,0.887065237341812
